project_id,state,district,latitude,longitude,project_type,implementing_department,land_area_hectares,families_affected,compensation_assessed_inr,compensation_disbursed_pct,legal_disputes_count,notification_date,approval_stage,rr_progress_pct,stakeholder_responsiveness,historical_dept_avg_delay_days,last_activity_date,risk_score_raw,delayed,delay_days,project_budget,status,actual_end_date,action_taken,final_outcome,created_by
LA-2024-0742,Madhya Pradesh,Indore,22.535,78.9776,Irrigation/Water Res.,State Water Resources Dept,23.1,195,208665000,78.8,0,2024-03-28,Stage 4 of 5,71.1,Low,203,2026-08-22,0.167,N,36,688130000,Ongoing,,,,seed_officer_030
LA-2024-0743,Karnataka,Bengaluru Rural,15.5115,76.1066,Industrial Corridor,DMIC/NICDC,4.0,22,24349000,42.4,0,2024-10-15,Stage 2 of 5,36.4,High,20,2026-08-11,0.242,N,5,128590000,Ongoing,,,,seed_officer_020
LA-2021-0744,Uttar Pradesh,Kanpur,26.5025,81.0962,Industrial Corridor,State Industrial Dev. Corp,6.8,21,45428000,44.4,1,2021-03-25,Stage 2 of 5,47.5,High,95,2026-08-27,0.245,N,12,169380000,Completed,2024-10-28,,On Time,seed_officer_026
LA-2024-0745,Bihar,Bhagalpur,25.5688,85.752,Railway,Ministry of Railways,29.1,97,279132000,100.0,0,2024-05-15,Stage 5 of 5,96.1,Medium,272,2026-08-22,0.074,N,7,926040000,Ongoing,,,,seed_officer_014
LA-2021-0746,Uttar Pradesh,Agra,26.6458,80.4768,Irrigation/Water Res.,State Water Resources Dept,24.9,216,215088000,73.2,0,2021-01-19,Stage 3 of 5,61.6,Low,247,2026-08-31,0.419,Y,87,812680000,Completed,2026-03-03,False,Delayed - Unresolved,seed_officer_003
LA-2022-0747,Uttar Pradesh,Varanasi,27.0234,80.5393,Urban Infra/Metro,Urban Dev. Authority,18.3,49,110446000,96.4,1,2022-10-18,Stage 4 of 5,89.0,Low,249,2026-07-22,0.155,N,11,368730000,Completed,2023-11-24,,On Time,seed_officer_005
LA-2021-0748,Maharashtra,Thane,19.2311,75.1678,Power Transmission,Power Grid Corp,53.8,290,488037000,100.0,0,2021-03-25,Stage 5 of 5,77.2,High,235,2026-09-02,0.147,N,23,1907620000,Completed,2026-06-16,,On Time,seed_officer_005
LA-2021-0749,Maharashtra,Aurangabad,20.2989,75.6229,Highway,NHAI,22.6,215,196990000,32.2,0,2021-04-07,Stage 1 of 5,31.2,Medium,311,2026-08-01,0.3,N,19,665270000,Completed,2025-03-24,,On Time,seed_officer_019
LA-2022-0750,Andhra Pradesh,Kurnool,15.3203,79.7328,Railway,Ministry of Railways,13.7,156,65303000,38.5,2,2022-06-23,Stage 2 of 5,37.2,Medium,148,2026-08-14,0.339,Y,246,209540000,Ongoing,,True,,seed_officer_009
LA-2023-0751,Tamil Nadu,Salem,10.8192,79.2428,Urban Infra/Metro,Urban Dev. Authority,81.7,456,705678000,38.8,0,2023-09-19,Stage 2 of 5,22.1,Low,21,2026-08-29,0.375,Y,80,4142090000,Ongoing,,False,,seed_officer_025
LA-2022-0752,Uttar Pradesh,Varanasi,26.3303,80.8585,Highway,State PWD,7.8,35,31272000,85.9,2,2022-12-15,Stage 5 of 5,67.4,Medium,395,2026-08-25,0.287,N,55,129060000,Completed,2023-01-06,,On Time,seed_officer_025
LA-2023-0753,Maharashtra,Pune,20.272,75.4811,Highway,NHAI,25.9,48,57880000,41.4,2,2023-12-27,Stage 3 of 5,36.0,Low,108,2026-08-14,0.432,Y,424,255770000,Ongoing,,True,,seed_officer_023
LA-2023-0754,Gujarat,Ahmedabad,22.2761,71.1541,Industrial Corridor,State Industrial Dev. Corp,26.1,160,180774000,4.6,5,2023-04-25,Stage 2 of 5,0.6,Low,109,2026-08-08,0.727,Y,172,531840000,Ongoing,,False,,seed_officer_035
LA-2021-0755,Madhya Pradesh,Gwalior,22.8509,79.0297,Power Transmission,Power Grid Corp,22.1,56,68673000,81.2,0,2021-04-06,Stage 4 of 5,69.7,Medium,108,2026-09-03,0.097,N,13,224390000,Completed,2024-03-16,,On Time,seed_officer_015
LA-2022-0756,Rajasthan,Jaipur,26.7033,74.1589,Highway,NHAI,4.1,21,15715000,78.2,0,2022-02-08,Stage 5 of 5,60.5,High,304,2026-09-03,0.179,N,2,60380000,Completed,2026-05-08,,On Time,seed_officer_020
LA-2024-0757,West Bengal,Nadia,22.6226,87.9591,Power Transmission,State Electricity Board,13.3,12,57882000,56.7,0,2024-02-12,Stage 2 of 5,33.1,Medium,67,2026-08-22,0.158,N,10,294660000,Completed,2024-04-12,,On Time,seed_officer_035
LA-2025-0758,Gujarat,Rajkot,22.1948,71.5641,Highway,NHAI,42.6,181,405976000,55.0,0,2025-09-06,Stage 2 of 5,20.3,Medium,94,2026-08-19,0.119,N,0,1841120000,Ongoing,,,,seed_officer_016
LA-2021-0759,Rajasthan,Alwar,26.8979,74.4791,Urban Infra/Metro,Urban Dev. Authority,32.6,52,196096000,100.0,0,2021-09-05,Stage 5 of 5,81.5,Medium,187,2026-08-15,0.073,N,4,961520000,Completed,2026-04-16,,On Time,seed_officer_010
LA-2022-0760,Uttar Pradesh,Ghaziabad,26.6648,81.2077,Highway,NHAI,56.6,391,230438000,72.3,0,2022-07-28,Stage 4 of 5,54.7,Medium,302,2026-08-22,0.101,N,17,1332550000,Completed,2025-11-03,,On Time,seed_officer_008
LA-2022-0761,Uttar Pradesh,Lucknow,26.8956,80.8865,Railway,State Railway Infra Corp,94.4,707,810002000,48.3,5,2022-09-17,Stage 4 of 5,46.6,High,153,2026-08-22,0.511,Y,405,5349160000,Ongoing,,True,,seed_officer_040
LA-2022-0762,Odisha,Khordha,20.7827,85.0744,Urban Infra/Metro,State Metro Rail Corp,34.1,59,122438000,59.8,4,2022-07-12,Stage 4 of 5,42.4,Medium,148,2026-08-30,0.501,Y,82,515710000,Completed,2024-08-20,False,Delayed - Unresolved,seed_officer_014
LA-2022-0763,West Bengal,Kolkata,22.9258,88.0796,Irrigation/Water Res.,State Water Resources Dept,16.2,36,139621000,47.0,0,2022-12-15,Stage 2 of 5,35.2,Low,136,2026-08-04,0.313,Y,329,506500000,Ongoing,,True,,seed_officer_039
LA-2020-0764,Uttar Pradesh,Lucknow,27.4176,80.7916,Highway,State PWD,11.3,49,68635000,95.4,0,2020-11-17,Stage 4 of 5,79.5,High,20,2026-08-17,0.0,N,5,238950000,Completed,2021-05-07,,On Time,seed_officer_039
LA-2025-0765,Andhra Pradesh,Visakhapatnam,15.8207,80.319,Highway,NHAI,7.2,33,51958000,59.0,3,2025-12-18,Stage 5 of 5,50.4,Low,238,2026-03-09,0.354,Y,460,271910000,Ongoing,,True,,seed_officer_003
LA-2024-0766,Andhra Pradesh,Kurnool,16.3756,79.7662,Highway,State PWD,14.9,36,71162000,87.0,0,2024-11-02,Stage 5 of 5,69.7,Medium,20,2026-08-26,0.098,N,9,289410000,Ongoing,,,,seed_officer_015
LA-2021-0767,Madhya Pradesh,Indore,22.6621,78.3857,Urban Infra/Metro,State Metro Rail Corp,3.4,19,23848000,0.0,5,2021-12-27,Stage 1 of 5,0.0,Low,252,2026-08-06,0.673,Y,1470,134170000,Ongoing,,False,,seed_officer_009
LA-2022-0768,Karnataka,Belagavi,14.7749,75.5154,Industrial Corridor,State Industrial Dev. Corp,9.7,57,105263000,86.2,0,2022-10-03,Stage 4 of 5,72.6,High,186,2026-08-24,0.0,N,22,301880000,Completed,2025-07-31,,On Time,seed_officer_037
LA-2022-0769,Gujarat,Vadodara,22.4032,70.6765,Highway,State PWD,5.8,10,33859000,92.7,1,2022-11-18,Stage 5 of 5,70.3,High,280,2026-08-31,0.254,N,12,114430000,Completed,2024-06-07,,On Time,seed_officer_016
LA-2021-0770,Rajasthan,Udaipur,26.4726,74.5867,Industrial Corridor,State Industrial Dev. Corp,18.6,47,49867000,0.0,3,2021-05-02,Stage 1 of 5,0.2,Low,99,2026-07-16,0.736,Y,365,179190000,Ongoing,,False,,seed_officer_034
LA-2023-0771,Odisha,Cuttack,20.6269,84.6891,Industrial Corridor,DMIC/NICDC,5.2,13,44826000,51.6,0,2023-08-30,Stage 2 of 5,47.8,Low,150,2026-08-26,0.207,N,60,162110000,Completed,2024-04-12,,On Time,seed_officer_020
LA-2021-0772,Karnataka,Belagavi,15.3112,75.1356,Irrigation/Water Res.,State Water Resources Dept,74.2,182,513007000,84.1,0,2021-11-07,Stage 4 of 5,71.4,Medium,185,2026-08-06,0.216,N,15,1714240000,Completed,2024-05-16,,On Time,seed_officer_036
LA-2025-0773,Tamil Nadu,Tiruchirappalli,10.9242,78.6692,Highway,NHAI,101.2,177,831035000,56.2,1,2025-06-11,Stage 3 of 5,49.8,Medium,151,2026-08-28,0.302,Y,45,2847170000,Ongoing,,True,,seed_officer_028
LA-2022-0774,Madhya Pradesh,Gwalior,22.4707,79.154,Railway,Ministry of Railways,24.4,91,168153000,74.7,4,2022-10-27,Stage 5 of 5,82.8,High,261,2026-08-26,0.421,Y,969,680370000,Ongoing,,True,,seed_officer_023
LA-2022-0775,Uttar Pradesh,Kanpur,26.668,81.4083,Urban Infra/Metro,Urban Dev. Authority,3.4,18,12224000,64.8,0,2022-06-30,Stage 3 of 5,49.5,Medium,196,2026-08-08,0.21,N,15,39820000,Completed,2024-08-01,,On Time,seed_officer_034
LA-2024-0776,Maharashtra,Nashik,19.6296,76.2451,Railway,State Railway Infra Corp,12.2,59,45413000,70.0,0,2024-06-25,Stage 4 of 5,41.3,Medium,239,2026-08-25,0.097,N,4,137580000,Ongoing,,,,seed_officer_027
LA-2021-0777,Andhra Pradesh,Vijayawada,15.5369,80.1463,Industrial Corridor,DMIC/NICDC,5.7,28,36909000,69.8,0,2021-11-11,Stage 4 of 5,60.6,Medium,20,2026-08-13,0.263,N,14,127560000,Completed,2025-04-28,,On Time,seed_officer_025
LA-2023-0778,Andhra Pradesh,Vijayawada,15.3681,80.3241,Highway,State PWD,21.7,66,98364000,55.7,0,2023-07-29,Stage 3 of 5,30.2,Medium,72,2026-08-27,0.286,N,27,321440000,Completed,2024-04-12,,On Time,seed_officer_016
LA-2023-0779,Maharashtra,Satara,20.0734,75.5951,Industrial Corridor,State Industrial Dev. Corp,26.5,180,147023000,87.3,2,2023-12-15,Stage 5 of 5,78.0,Medium,20,2026-06-12,0.332,Y,33,795750000,Ongoing,,True,,seed_officer_020
LA-2024-0780,Bihar,Gaya,25.5189,84.9502,Urban Infra/Metro,Urban Dev. Authority,14.5,51,104617000,67.5,0,2024-04-02,Stage 4 of 5,55.3,Medium,107,2026-09-01,0.102,N,31,642300000,Ongoing,,,,seed_officer_004
LA-2024-0781,Uttar Pradesh,Agra,26.975,80.4939,Railway,State Railway Infra Corp,41.4,205,350833000,53.9,4,2024-07-10,Stage 4 of 5,50.4,Medium,183,2026-08-09,0.644,Y,93,1834860000,Ongoing,,False,,seed_officer_027
LA-2022-0782,Andhra Pradesh,Anantapur,16.0005,80.3362,Power Transmission,Power Grid Corp,12.3,130,98361000,90.0,0,2022-01-07,Stage 4 of 5,94.7,Medium,244,2026-09-02,0.092,N,2,545200000,Completed,2025-09-27,,On Time,seed_officer_025
LA-2024-0783,Karnataka,Mysuru,15.7817,75.805,Irrigation/Water Res.,State Water Resources Dept,17.6,197,115096000,71.8,0,2024-01-05,Stage 4 of 5,53.1,Medium,91,2026-08-29,0.079,N,24,409640000,Completed,2024-12-21,,On Time,seed_officer_014
LA-2021-0784,Uttar Pradesh,Ghaziabad,26.647,81.4444,Industrial Corridor,State Industrial Dev. Corp,9.2,25,38004000,44.9,0,2021-09-27,Stage 2 of 5,14.3,Low,253,2026-08-08,0.363,Y,301,113030000,Completed,2023-11-22,False,Delayed - Unresolved,seed_officer_029
LA-2021-0785,Maharashtra,Satara,19.2944,76.2357,Highway,State PWD,38.5,57,228382000,46.5,0,2021-01-24,Stage 1 of 5,47.0,Medium,148,2026-08-31,0.263,N,0,712050000,Completed,2024-11-20,,On Time,seed_officer_006
LA-2022-0786,Odisha,Cuttack,20.8085,85.1316,Highway,NHAI,19.1,54,147702000,45.9,3,2022-03-15,Stage 4 of 5,52.5,Medium,345,2026-09-04,0.278,N,8,488770000,Completed,2026-01-19,,On Time,seed_officer_018
LA-2022-0787,Odisha,Ganjam,21.1319,85.1825,Industrial Corridor,State Industrial Dev. Corp,26.4,86,111974000,35.7,0,2022-05-24,Stage 1 of 5,9.0,High,166,2026-07-21,0.397,Y,88,687430000,Ongoing,,True,,seed_officer_005
LA-2024-0788,Uttar Pradesh,Noida,26.8941,80.5658,Railway,Ministry of Railways,13.4,47,100178000,52.3,1,2024-03-28,Stage 2 of 5,38.3,Medium,187,2026-08-20,0.183,N,18,346250000,Ongoing,,,,seed_officer_031
LA-2024-0789,Madhya Pradesh,Indore,22.6582,78.2842,Irrigation/Water Res.,State Water Resources Dept,50.7,232,375302000,67.5,0,2024-10-06,Stage 2 of 5,58.7,Low,249,2026-08-05,0.273,N,3,1470860000,Ongoing,,,,seed_officer_020
LA-2025-0790,Rajasthan,Jaipur,26.8196,73.6924,Railway,Ministry of Railways,31.6,225,293529000,87.1,0,2025-02-01,Stage 5 of 5,84.6,Medium,314,2026-09-02,0.05,N,13,1190460000,Ongoing,,,,seed_officer_013
LA-2023-0791,Rajasthan,Jaipur,27.0146,74.2807,Highway,State PWD,4.1,14,41954000,98.4,1,2023-10-27,Stage 5 of 5,88.5,Medium,221,2026-09-01,0.132,N,32,180290000,Completed,2025-08-03,,On Time,seed_officer_016
LA-2022-0792,Maharashtra,Raigad,19.4453,75.3456,Highway,NHAI,7.7,38,65268000,98.4,0,2022-02-06,Stage 5 of 5,87.0,Medium,319,2026-08-27,0.048,N,5,227930000,Completed,2023-07-11,,On Time,seed_officer_026
LA-2021-0793,Rajasthan,Jodhpur,26.9645,74.0832,Highway,State PWD,11.5,25,70209000,92.8,0,2021-08-13,Stage 5 of 5,72.9,Medium,20,2026-08-19,0.063,N,3,272910000,Completed,2022-03-01,,On Time,seed_officer_019
LA-2021-0794,Andhra Pradesh,Kurnool,16.0602,79.2742,Highway,State PWD,2.8,8,6901000,92.8,0,2021-11-09,Stage 5 of 5,73.7,High,312,2026-07-13,0.201,N,0,29830000,Completed,2024-10-25,,On Time,seed_officer_035
LA-2024-0795,Karnataka,Belagavi,15.9112,75.6747,Industrial Corridor,DMIC/NICDC,43.4,140,229973000,24.8,0,2024-05-07,Stage 1 of 5,17.8,High,354,2026-08-31,0.318,Y,1524,1497960000,Ongoing,,True,,seed_officer_017
LA-2025-0796,Madhya Pradesh,Jabalpur,22.7397,78.292,Urban Infra/Metro,Urban Dev. Authority,22.4,112,196106000,84.5,0,2025-09-24,Stage 4 of 5,75.0,Medium,179,2026-07-30,0.053,N,17,1055790000,Ongoing,,,,seed_officer_030
LA-2023-0797,Maharashtra,Pune,20.2093,76.2122,Highway,State PWD,7.1,74,67147000,53.7,0,2023-06-02,Stage 3 of 5,49.1,Low,467,2026-08-29,0.074,N,2,367160000,Completed,2024-07-25,,On Time,seed_officer_021
LA-2021-0798,West Bengal,Howrah,22.9503,88.0138,Railway,State Railway Infra Corp,92.6,1216,692961000,74.8,0,2021-06-01,Stage 4 of 5,56.6,Low,283,2026-09-03,0.224,N,17,2540950000,Completed,2023-01-06,,On Time,seed_officer_021
LA-2025-0799,Maharashtra,Aurangabad,19.5661,75.2887,Irrigation/Water Res.,State Water Resources Dept,9.4,22,35548000,77.2,0,2025-02-18,Stage 4 of 5,59.0,Medium,146,2026-08-20,0.116,N,1,169320000,Ongoing,,,,seed_officer_037
LA-2025-0800,Uttar Pradesh,Meerut,26.424,80.7241,Irrigation/Water Res.,State Water Resources Dept,45.8,168,218537000,56.9,1,2025-09-17,Stage 3 of 5,54.2,Medium,208,2026-08-08,0.274,N,17,888790000,Ongoing,,,,seed_officer_010
LA-2023-0801,Bihar,Patna,25.3594,85.385,Urban Infra/Metro,Urban Dev. Authority,33.7,43,121538000,42.7,3,2023-11-25,Stage 3 of 5,33.5,Medium,91,2026-08-31,0.534,Y,321,554400000,Ongoing,,True,,seed_officer_036
LA-2021-0802,Karnataka,Hubballi-Dharwad,15.8604,75.4308,Highway,State PWD,46.5,165,150790000,32.0,2,2021-07-30,Stage 2 of 5,18.5,Medium,229,2026-08-06,0.616,Y,472,902660000,Ongoing,,False,,seed_officer_010
LA-2022-0803,Rajasthan,Jodhpur,27.0415,74.5048,Highway,State PWD,55.9,31,268880000,26.4,0,2022-11-01,Stage 1 of 5,13.9,Low,224,2026-08-24,0.419,Y,566,1271760000,Completed,2023-01-16,True,Delayed - Resolved,seed_officer_015
LA-2024-0804,Andhra Pradesh,Kurnool,16.1023,79.5822,Irrigation/Water Res.,State Water Resources Dept,9.9,35,79014000,77.6,0,2024-05-15,Stage 4 of 5,70.3,High,258,2026-07-30,0.197,N,22,485860000,Ongoing,,,,seed_officer_032
LA-2025-0805,Tamil Nadu,Tiruchirappalli,10.7007,78.6616,Highway,State PWD,12.3,16,50643000,89.6,0,2025-02-27,Stage 4 of 5,94.8,Low,291,2026-09-02,0.0,N,40,170720000,Ongoing,,,,seed_officer_017
LA-2025-0806,Gujarat,Rajkot,21.6725,71.2128,Highway,State PWD,13.0,88,68750000,94.3,0,2025-09-16,Stage 4 of 5,77.8,Low,42,2026-08-12,0.0,N,6,452560000,Ongoing,,,,seed_officer_030
LA-2020-0807,Odisha,Cuttack,21.0374,85.6818,Irrigation/Water Res.,State Water Resources Dept,55.7,459,664292000,50.6,0,2020-12-23,Stage 3 of 5,38.3,High,143,2026-08-25,0.351,Y,543,2007650000,Ongoing,,True,,seed_officer_011
LA-2021-0808,Maharashtra,Nagpur,20.0234,75.5182,Industrial Corridor,DMIC/NICDC,18.7,26,47553000,75.9,0,2021-11-02,Stage 4 of 5,78.9,Low,132,2026-08-30,0.16,N,5,252340000,Completed,2023-02-16,,On Time,seed_officer_012
LA-2026-0809,Maharashtra,Thane,19.1851,75.8337,Industrial Corridor,State Industrial Dev. Corp,13.2,59,112103000,31.1,4,2026-02-06,Stage 3 of 5,29.6,Medium,236,2026-06-13,0.685,Y,374,351780000,Ongoing,,True,,seed_officer_034
LA-2023-0810,Bihar,Patna,25.5825,85.4045,Irrigation/Water Res.,State Water Resources Dept,7.7,50,54329000,67.3,0,2023-12-13,Stage 4 of 5,50.0,Low,171,2026-08-26,0.139,N,3,333290000,Completed,2024-02-08,,On Time,seed_officer_004
LA-2025-0811,Maharashtra,Satara,19.3074,75.2703,Industrial Corridor,State Industrial Dev. Corp,35.2,329,327373000,70.9,3,2025-09-03,Stage 5 of 5,60.3,High,40,2026-03-12,0.473,Y,62,1380360000,Stalled,,True,Delayed - Unresolved,seed_officer_027
LA-2023-0812,Bihar,Gaya,25.3872,85.7306,Railway,Ministry of Railways,44.9,211,361530000,47.1,0,2023-12-30,Stage 3 of 5,34.9,Medium,80,2026-08-31,0.275,N,33,1220450000,Completed,2024-03-19,,On Time,seed_officer_005
LA-2020-0813,Madhya Pradesh,Indore,22.6543,78.7144,Industrial Corridor,State Industrial Dev. Corp,19.5,71,46135000,69.0,0,2020-11-23,Stage 5 of 5,79.8,Medium,339,2026-08-14,0.198,N,40,165500000,Completed,2026-07-11,,On Time,seed_officer_014
LA-2024-0814,Andhra Pradesh,Anantapur,15.4795,80.1975,Industrial Corridor,DMIC/NICDC,31.7,271,137110000,94.1,1,2024-11-22,Stage 4 of 5,80.6,Medium,289,2026-09-04,0.246,N,28,492650000,Ongoing,,,,seed_officer_024
LA-2025-0815,Maharashtra,Pune,19.7277,75.4355,Railway,State Railway Infra Corp,10.2,37,98407000,62.3,1,2025-09-02,Stage 3 of 5,46.3,Low,163,2026-08-22,0.223,N,13,432610000,Ongoing,,,,seed_officer_032
LA-2022-0816,Gujarat,Ahmedabad,22.2046,70.6032,Railway,Ministry of Railways,65.2,800,572047000,86.0,0,2022-08-28,Stage 4 of 5,73.0,Medium,214,2026-08-29,0.031,N,14,2312960000,Completed,2024-08-01,,On Time,seed_officer_035
LA-2022-0817,Uttar Pradesh,Agra,27.2516,81.3024,Highway,State PWD,8.2,29,38906000,60.3,0,2022-03-05,Stage 3 of 5,74.3,High,244,2026-08-29,0.157,N,24,171930000,Completed,2024-04-16,,On Time,seed_officer_001
LA-2021-0818,Madhya Pradesh,Bhopal,22.409,78.4985,Highway,State PWD,23.2,114,194910000,82.9,0,2021-03-29,Stage 4 of 5,76.8,Medium,171,2026-09-02,0.14,N,11,755400000,Completed,2024-01-31,,On Time,seed_officer_035
LA-2024-0819,Gujarat,Vadodara,21.8551,71.5246,Power Transmission,Power Grid Corp,12.2,76,68823000,100.0,0,2024-11-12,Stage 5 of 5,91.3,Low,237,2026-09-04,0.145,N,1,400860000,Ongoing,,,,seed_officer_033
LA-2021-0820,Karnataka,Hubballi-Dharwad,14.8874,75.6752,Railway,Ministry of Railways,82.9,424,546338000,57.3,2,2021-12-16,Stage 3 of 5,40.3,Medium,232,2026-08-24,0.421,Y,37,1664120000,Completed,2022-08-18,False,Delayed - Unresolved,seed_officer_007
LA-2023-0821,Karnataka,Bengaluru Rural,15.8782,76.0872,Highway,NHAI,24.5,117,126982000,77.5,0,2023-08-07,Stage 3 of 5,70.7,High,286,2026-09-02,0.065,N,20,843400000,Completed,2026-02-23,,On Time,seed_officer_016
LA-2021-0822,Rajasthan,Jodhpur,27.1632,74.7317,Railway,State Railway Infra Corp,11.4,43,104758000,86.8,0,2021-01-12,Stage 4 of 5,65.3,Medium,278,2026-08-27,0.113,N,17,601130000,Completed,2025-11-05,,On Time,seed_officer_023
LA-2025-0823,Gujarat,Vadodara,22.0126,70.7528,Industrial Corridor,DMIC/NICDC,35.6,78,233303000,67.5,1,2025-04-17,Stage 4 of 5,63.2,Low,94,2026-08-13,0.195,N,23,685140000,Ongoing,,,,seed_officer_006
LA-2021-0824,Madhya Pradesh,Jabalpur,22.4712,79.0527,Railway,State Railway Infra Corp,6.2,21,13521000,33.8,8,2021-01-09,Stage 4 of 5,28.4,Medium,204,2026-08-10,0.927,Y,883,50800000,Ongoing,,False,,seed_officer_030
LA-2025-0825,Madhya Pradesh,Indore,23.4223,79.2305,Railway,Ministry of Railways,12.9,112,82554000,100.0,0,2025-07-29,Stage 4 of 5,80.8,High,165,2026-09-03,0.134,N,8,409720000,Ongoing,,,,seed_officer_020
LA-2022-0826,Madhya Pradesh,Bhopal,22.5426,79.2193,Railway,Ministry of Railways,5.2,21,30169000,95.7,0,2022-03-25,Stage 5 of 5,91.2,Low,193,2026-09-03,0.154,N,35,131450000,Completed,2025-08-06,,On Time,seed_officer_006
LA-2022-0827,Maharashtra,Aurangabad,19.4455,76.0414,Highway,State PWD,10.4,18,79870000,93.8,0,2022-12-27,Stage 5 of 5,68.6,Medium,151,2026-09-02,0.109,N,56,338740000,Completed,2026-02-01,,On Time,seed_officer_025
LA-2025-0828,Maharashtra,Thane,19.6356,76.2735,Industrial Corridor,DMIC/NICDC,29.6,23,53117000,26.6,0,2025-08-19,Stage 1 of 5,25.3,High,388,2026-08-11,0.205,N,6,181090000,Ongoing,,,,seed_officer_004
LA-2021-0829,Andhra Pradesh,Visakhapatnam,16.1941,80.2686,Highway,NHAI,11.9,10,68143000,84.4,0,2021-03-12,Stage 4 of 5,77.2,Medium,347,2026-09-01,0.08,N,10,393280000,Completed,2026-07-06,,On Time,seed_officer_006
LA-2024-0830,Rajasthan,Alwar,27.3599,74.234,Highway,State PWD,147.3,1343,1074411000,9.1,5,2024-06-10,Stage 1 of 5,23.5,Medium,223,2026-08-07,0.778,Y,143,3428450000,Ongoing,,False,,seed_officer_022
LA-2024-0831,Maharashtra,Thane,19.7752,75.5887,Highway,NHAI,21.7,98,206880000,66.2,2,2024-01-30,Stage 4 of 5,62.9,High,217,2026-08-30,0.265,N,13,601100000,Completed,2026-02-13,,On Time,seed_officer_034
LA-2023-0832,Uttar Pradesh,Lucknow,26.9487,80.9277,Railway,Ministry of Railways,17.2,27,144998000,44.1,0,2023-03-18,Stage 2 of 5,24.7,Low,61,2026-07-17,0.527,Y,19,654340000,Ongoing,,False,,seed_officer_014
LA-2022-0833,Tamil Nadu,Tiruchirappalli,11.3827,78.3897,Highway,State PWD,16.6,76,94155000,32.9,8,2022-12-18,Stage 4 of 5,27.4,Low,88,2026-02-23,0.909,Y,398,336930000,Stalled,,False,Shelved,seed_officer_018
LA-2022-0834,Andhra Pradesh,Visakhapatnam,15.9762,80.0716,Highway,NHAI,14.8,64,69432000,40.6,0,2022-08-27,Stage 2 of 5,49.0,Low,99,2026-08-06,0.233,N,1,259950000,Completed,2023-03-21,,On Time,seed_officer_018
LA-2022-0835,Uttar Pradesh,Agra,27.4302,80.3642,Railway,Ministry of Railways,3.5,19,34521000,55.5,2,2022-11-02,Stage 3 of 5,64.6,High,107,2026-08-27,0.285,N,10,194590000,Completed,2024-01-03,,On Time,seed_officer_012
LA-2020-0836,Bihar,Bhagalpur,24.9867,85.0942,Highway,NHAI,16.1,101,117680000,41.6,1,2020-11-09,Stage 2 of 5,56.9,Low,219,2026-08-17,0.322,Y,48,405100000,Ongoing,,True,,seed_officer_014
LA-2022-0837,Madhya Pradesh,Indore,22.9578,78.5284,Urban Infra/Metro,Urban Dev. Authority,18.3,204,131173000,91.2,0,2022-03-12,Stage 5 of 5,69.5,High,209,2026-08-12,0.14,N,0,738630000,Completed,2023-03-23,,On Time,seed_officer_005
LA-2023-0838,Andhra Pradesh,Guntur,15.6559,79.5055,Irrigation/Water Res.,State Water Resources Dept,33.0,114,266545000,65.6,0,2023-09-19,Stage 3 of 5,46.6,Low,65,2026-09-02,0.25,N,10,1033620000,Completed,2026-05-09,,On Time,seed_officer_037
LA-2022-0839,Gujarat,Surat,22.0396,71.4845,Industrial Corridor,DMIC/NICDC,18.6,45,153547000,95.0,0,2022-04-18,Stage 5 of 5,87.7,Medium,184,2026-08-24,0.107,N,7,727710000,Completed,2023-10-24,,On Time,seed_officer_035
LA-2025-0840,Gujarat,Vadodara,22.379,70.9144,Railway,State Railway Infra Corp,5.2,35,24401000,47.7,0,2025-09-18,Stage 2 of 5,40.9,Medium,240,2026-09-01,0.23,N,47,116580000,Ongoing,,,,seed_officer_009
LA-2024-0841,Uttar Pradesh,Meerut,26.4016,80.6261,Irrigation/Water Res.,State Water Resources Dept,10.1,144,124183000,80.7,0,2024-06-04,Stage 5 of 5,75.2,Low,321,2026-08-21,0.242,N,9,519780000,Ongoing,,,,seed_officer_033
LA-2023-0842,Andhra Pradesh,Guntur,15.8727,80.2142,Railway,Ministry of Railways,40.0,433,326258000,35.2,0,2023-09-24,Stage 2 of 5,12.7,Medium,228,2026-09-01,0.38,Y,39,1500750000,Ongoing,,False,,seed_officer_007
LA-2025-0843,Maharashtra,Aurangabad,19.6662,76.0285,Urban Infra/Metro,State Metro Rail Corp,15.8,75,52180000,46.6,0,2025-06-22,Stage 3 of 5,43.8,Medium,195,2026-06-12,0.32,Y,177,172670000,Ongoing,,True,,seed_officer_005
LA-2021-0844,Bihar,Bhagalpur,24.732,85.8582,Irrigation/Water Res.,State Water Resources Dept,15.0,103,140602000,70.8,0,2021-08-13,Stage 3 of 5,62.3,Low,263,2026-03-12,0.387,Y,611,437300000,Completed,2023-11-23,False,Delayed - Unresolved,seed_officer_021
LA-2021-0845,Tamil Nadu,Chennai,11.3899,78.2281,Highway,State PWD,10.2,116,52240000,53.1,0,2021-08-30,Stage 2 of 5,57.5,High,213,2026-08-31,0.182,N,0,227810000,Completed,2022-08-29,,On Time,seed_officer_029
LA-2024-0846,Bihar,Muzaffarpur,25.0284,85.2129,Railway,Ministry of Railways,29.2,85,106531000,82.9,0,2024-10-05,Stage 4 of 5,67.0,Medium,264,2026-09-02,0.166,N,45,426900000,Ongoing,,,,seed_officer_023
